255272  , -78286      , array([ 0.748995   ,  4.30558    ,  1.17076e-56,  2.43984e-30,  0.000599104])
255401  , -10580.2    , array([ 0.00485513 ,  0.00221792 ,  1.17076e-56,  2.43984e-30,  0.000480806])
255402  , -10569.3    , array([ 0.00485513 ,  0.0022157  ,  1.17193e-56,  2.43984e-30,  0.000480806])
255403  , -10569.3    , array([ 0.00485513 ,  0.0022157  ,  1.17076e-56,  2.44228e-30,  0.000480806])
255404  , -10568      , array([ 0.00485513 ,  0.0022157  ,  1.17076e-56,  2.43984e-30,  0.000481287])
255412  , -10569.2    , array([ 0.00485511 ,  0.00221567 ,  1.17076e-56,  2.43984e-30,  0.000480803])
255413  , -10569.2    , array([ 0.00485511 ,  0.00221567 ,  1.17076e-56,  2.43984e-30,  0.000480803])
255414  , -10559.7    , array([ 0.00485996 ,  0.00221567 ,  1.17076e-56,  2.43984e-30,  0.000480803])
255415  , -10580.1    , array([ 0.00485511 ,  0.00221789 ,  1.17076e-56,  2.43984e-30,  0.000480803])
255416  , -10569.2    , array([ 0.00485511 ,  0.00221567 ,  1.17193e-56,  2.43984e-30,  0.000480803])
255417  , -10569.2    , array([ 0.00485511 ,  0.00221567 ,  1.17076e-56,  2.44228e-30,  0.000480803])
255418  , -10567.9    , array([ 0.00485511 ,  0.00221567 ,  1.17076e-56,  2.43984e-30,  0.000481285])
255419  , -7695.76    , array([ 0.00363718 ,  0.00109165 ,  1.17076e-56,  2.43984e-30,  0.000355024])
255420  , -7695.76    , array([ 0.00363718 ,  0.00109165 ,  1.17076e-56,  2.43984e-30,  0.000355024])
255421  , -7686.93    , array([ 0.00364082 ,  0.00109165 ,  1.17076e-56,  2.43984e-30,  0.000355024])
255422  , -7697.96    , array([ 0.00363718 ,  0.00109274 ,  1.17076e-56,  2.43984e-30,  0.000355024])
255423  , -7695.76    , array([ 0.00363718 ,  0.00109165 ,  1.17193e-56,  2.43984e-30,  0.000355024])
255424  , -7695.76    , array([ 0.00363718 ,  0.00109165 ,  1.17076e-56,  2.44228e-30,  0.000355024])
255425  , -7702.37    , array([ 0.00363718 ,  0.00109165 ,  1.17076e-56,  2.43984e-30,  0.000355379])
255433  , -7695.76    , array([ 0.00363718 ,  0.00109165 ,  1.17076e-56,  2.43984e-30,  0.000355024])
255434  , -7695.76    , array([ 0.00363718 ,  0.00109165 ,  1.17076e-56,  2.43984e-30,  0.000355024])
255435  , -7686.93    , array([ 0.00364082 ,  0.00109165 ,  1.17076e-56,  2.43984e-30,  0.000355024])
255436  , -7697.96    , array([ 0.00363718 ,  0.00109274 ,  1.17076e-56,  2.43984e-30,  0.000355024])
255437  , -7695.76    , array([ 0.00363718 ,  0.00109165 ,  1.17193e-56,  2.43984e-30,  0.000355024])
255438  , -7695.76    , array([ 0.00363718 ,  0.00109165 ,  1.17076e-56,  2.44228e-30,  0.000355024])
255439  , -7702.37    , array([ 0.00363718 ,  0.00109165 ,  1.17076e-56,  2.43984e-30,  0.000355379])
255447  , -7695.76    , array([ 0.00363718 ,  0.00109165 ,  1.17076e-56,  2.43984e-30,  0.000355024])
255448  , -7695.76    , array([ 0.00363718 ,  0.00109165 ,  1.17076e-56,  2.43984e-30,  0.000355024])
255449  , -7686.93    , array([ 0.00364082 ,  0.00109165 ,  1.17076e-56,  2.43984e-30,  0.000355024])
255450  , -7697.96    , array([ 0.00363718 ,  0.00109274 ,  1.17076e-56,  2.43984e-30,  0.000355024])
255451  , -7695.76    , array([ 0.00363718 ,  0.00109165 ,  1.17193e-56,  2.43984e-30,  0.000355024])
255452  , -7695.76    , array([ 0.00363718 ,  0.00109165 ,  1.17076e-56,  2.44228e-30,  0.000355024])
255453  , -7702.37    , array([ 0.00363718 ,  0.00109165 ,  1.17076e-56,  2.43984e-30,  0.000355379])
255454  , -7615.53    , array([ 0.00353057 ,  0.00101489 ,  1.17076e-56,  2.43984e-30,  0.000344106])
255455  , -7615.53    , array([ 0.00353057 ,  0.00101489 ,  1.17076e-56,  2.43984e-30,  0.000344106])
255456  , -7606.82    , array([ 0.0035341  ,  0.00101489 ,  1.17076e-56,  2.43984e-30,  0.000344106])
255457  , -7616.65    , array([ 0.00353057 ,  0.00101591 ,  1.17076e-56,  2.43984e-30,  0.000344106])
255458  , -7615.53    , array([ 0.00353057 ,  0.00101489 ,  1.17193e-56,  2.43984e-30,  0.000344106])
255459  , -7615.53    , array([ 0.00353057 ,  0.00101489 ,  1.17076e-56,  2.44228e-30,  0.000344106])
255460  , -7623.12    , array([ 0.00353057 ,  0.00101489 ,  1.17076e-56,  2.43984e-30,  0.00034445 ])
255468  , -7615.53    , array([ 0.00353057 ,  0.00101489 ,  1.17076e-56,  2.43984e-30,  0.000344106])
255469  , -7615.53    , array([ 0.00353057 ,  0.00101489 ,  1.17076e-56,  2.43984e-30,  0.000344106])
255470  , -7606.82    , array([ 0.0035341  ,  0.00101489 ,  1.17076e-56,  2.43984e-30,  0.000344106])
255471  , -7616.65    , array([ 0.00353057 ,  0.00101591 ,  1.17076e-56,  2.43984e-30,  0.000344106])
255472  , -7615.53    , array([ 0.00353057 ,  0.00101489 ,  1.17193e-56,  2.43984e-30,  0.000344106])
255473  , -7615.53    , array([ 0.00353057 ,  0.00101489 ,  1.17076e-56,  2.44228e-30,  0.000344106])
255474  , -7623.12    , array([ 0.00353057 ,  0.00101489 ,  1.17076e-56,  2.43984e-30,  0.00034445 ])
255482  , -7615.53    , array([ 0.00353057 ,  0.00101489 ,  1.17076e-56,  2.43984e-30,  0.000344106])
255483  , -7615.53    , array([ 0.00353057 ,  0.00101489 ,  1.17076e-56,  2.43984e-30,  0.000344106])
255484  , -7606.82    , array([ 0.0035341  ,  0.00101489 ,  1.17076e-56,  2.43984e-30,  0.000344106])
255485  , -7616.65    , array([ 0.00353057 ,  0.00101591 ,  1.17076e-56,  2.43984e-30,  0.000344106])
255486  , -7615.53    , array([ 0.00353057 ,  0.00101489 ,  1.17193e-56,  2.43984e-30,  0.000344106])
255487  , -7615.53    , array([ 0.00353057 ,  0.00101489 ,  1.17076e-56,  2.44228e-30,  0.000344106])
255488  , -7623.12    , array([ 0.00353057 ,  0.00101489 ,  1.17076e-56,  2.43984e-30,  0.00034445 ])
255489  , -7607.53    , array([ 0.00351505 ,  0.00100399 ,  1.17076e-56,  2.43984e-30,  0.000342517])
255490  , -7607.53    , array([ 0.00351505 ,  0.00100399 ,  1.17076e-56,  2.43984e-30,  0.000342517])
255491  , -7598.83    , array([ 0.00351857 ,  0.00100399 ,  1.17076e-56,  2.43984e-30,  0.000342517])
255492  , -7608.48    , array([ 0.00351505 ,  0.001005   ,  1.17076e-56,  2.43984e-30,  0.000342517])
255493  , -7607.53    , array([ 0.00351505 ,  0.00100399 ,  1.17193e-56,  2.43984e-30,  0.000342517])
255494  , -7607.53    , array([ 0.00351505 ,  0.00100399 ,  1.17076e-56,  2.44228e-30,  0.000342517])
255495  , -7615.26    , array([ 0.00351505 ,  0.00100399 ,  1.17076e-56,  2.43984e-30,  0.00034286 ])
255496  , -7605.04    , array([ 0.00350979 ,  0.00100031 ,  1.17076e-56,  2.43984e-30,  0.000341979])
255497  , -7605.04    , array([ 0.00350979 ,  0.00100031 ,  1.17076e-56,  2.43984e-30,  0.000341979])
255498  , -7596.35    , array([ 0.0035133  ,  0.00100031 ,  1.17076e-56,  2.43984e-30,  0.000341979])
255499  , -7605.94    , array([ 0.00350979 ,  0.00100131 ,  1.17076e-56,  2.43984e-30,  0.000341979])
255500  , -7605.04    , array([ 0.00350979 ,  0.00100031 ,  1.17193e-56,  2.43984e-30,  0.000341979])
255501  , -7605.04    , array([ 0.00350979 ,  0.00100031 ,  1.17076e-56,  2.44228e-30,  0.000341979])
255502  , -7612.83    , array([ 0.00350979 ,  0.00100031 ,  1.17076e-56,  2.43984e-30,  0.000342321])
255506  , -7605.1     , array([ 0.003508   ,  0.00100007 ,  1.17076e-56,  2.43984e-30,  0.000341796])
255510  , -7605.04    , array([ 0.00350979 ,  0.00100031 ,  1.17076e-56,  2.43984e-30,  0.000341979])
255511  , -7605.04    , array([ 0.00350979 ,  0.00100031 ,  1.17076e-56,  2.43984e-30,  0.000341979])
255512  , -7596.35    , array([ 0.0035133  ,  0.00100031 ,  1.17076e-56,  2.43984e-30,  0.000341979])
255513  , -7605.94    , array([ 0.00350979 ,  0.00100131 ,  1.17076e-56,  2.43984e-30,  0.000341979])
255514  , -7605.04    , array([ 0.00350979 ,  0.00100031 ,  1.17193e-56,  2.43984e-30,  0.000341979])
255515  , -7605.04    , array([ 0.00350979 ,  0.00100031 ,  1.17076e-56,  2.44228e-30,  0.000341979])
255516  , -7612.83    , array([ 0.00350979 ,  0.00100031 ,  1.17076e-56,  2.43984e-30,  0.000342321])
255517  , -7605.04    , array([ 0.00350979 ,  0.00100031 ,  1.17076e-56,  2.43984e-30,  0.000341979])
255518  , -7605.04    , array([ 0.00350979 ,  0.00100031 ,  1.17076e-56,  2.43984e-30,  0.000341979])
255519  , -7596.35    , array([ 0.0035133  ,  0.00100031 ,  1.17076e-56,  2.43984e-30,  0.000341979])
255520  , -7605.94    , array([ 0.00350979 ,  0.00100131 ,  1.17076e-56,  2.43984e-30,  0.000341979])
255521  , -7605.04    , array([ 0.00350979 ,  0.00100031 ,  1.17193e-56,  2.43984e-30,  0.000341979])
255522  , -7605.04    , array([ 0.00350979 ,  0.00100031 ,  1.17076e-56,  2.44228e-30,  0.000341979])
255523  , -7612.83    , array([ 0.00350979 ,  0.00100031 ,  1.17076e-56,  2.43984e-30,  0.000342321])
255527  , -7605.52    , array([ 0.0035089  ,  0.00100069 ,  1.17076e-56,  2.43984e-30,  0.000341888])
255531  , -7605.04    , array([ 0.00350979 ,  0.00100031 ,  1.17076e-56,  2.43984e-30,  0.000341979])
255532  , -7605.04    , array([ 0.00350979 ,  0.00100031 ,  1.17076e-56,  2.43984e-30,  0.000341979])
255533  , -7596.35    , array([ 0.0035133  ,  0.00100031 ,  1.17076e-56,  2.43984e-30,  0.000341979])
255534  , -7605.94    , array([ 0.00350979 ,  0.00100131 ,  1.17076e-56,  2.43984e-30,  0.000341979])
255535  , -7605.04    , array([ 0.00350979 ,  0.00100031 ,  1.17193e-56,  2.43984e-30,  0.000341979])
255536  , -7605.04    , array([ 0.00350979 ,  0.00100031 ,  1.17076e-56,  2.44228e-30,  0.000341979])
255537  , -7612.83    , array([ 0.00350979 ,  0.00100031 ,  1.17076e-56,  2.43984e-30,  0.000342321])
255538  , -7605.04    , array([ 0.00350979 ,  0.00100031 ,  1.17076e-56,  2.43984e-30,  0.000341979])
255539  , -7605.04    , array([ 0.00350979 ,  0.00100031 ,  1.17076e-56,  2.43984e-30,  0.000341979])
255540  , -7596.35    , array([ 0.0035133  ,  0.00100031 ,  1.17076e-56,  2.43984e-30,  0.000341979])
255541  , -7605.94    , array([ 0.00350979 ,  0.00100131 ,  1.17076e-56,  2.43984e-30,  0.000341979])
255542  , -7605.04    , array([ 0.00350979 ,  0.00100031 ,  1.17193e-56,  2.43984e-30,  0.000341979])
255543  , -7605.04    , array([ 0.00350979 ,  0.00100031 ,  1.17076e-56,  2.44228e-30,  0.000341979])
255544  , -7612.83    , array([ 0.00350979 ,  0.00100031 ,  1.17076e-56,  2.43984e-30,  0.000342321])
255545  , -7604.84    , array([ 0.00350934 ,  0.001      ,  1.17076e-56,  2.43984e-30,  0.000341933])
255546  , -7604.84    , array([ 0.00350934 ,  0.001      ,  1.17076e-56,  2.43984e-30,  0.000341933])
255547  , -7596.14    , array([ 0.00351285 ,  0.001      ,  1.17076e-56,  2.43984e-30,  0.000341933])
255548  , -7605.73    , array([ 0.00350934 ,  0.001001   ,  1.17076e-56,  2.43984e-30,  0.000341933])
255549  , -7604.84    , array([ 0.00350934 ,  0.001      ,  1.17193e-56,  2.43984e-30,  0.000341933])
255550  , -7604.84    , array([ 0.00350934 ,  0.001      ,  1.17076e-56,  2.44228e-30,  0.000341933])
255551  , -7612.62    , array([ 0.00350934 ,  0.001      ,  1.17076e-56,  2.43984e-30,  0.000342275])
255555  , -7605.59    , array([ 0.00350905 ,  0.0010008  ,  1.17076e-56,  2.43984e-30,  0.000341903])
255559  , -7604.84    , array([ 0.00350934 ,  0.001      ,  1.17076e-56,  2.43984e-30,  0.000341933])
255560  , -7604.84    , array([ 0.00350934 ,  0.001      ,  1.17076e-56,  2.43984e-30,  0.000341933])
255561  , -7596.14    , array([ 0.00351285 ,  0.001      ,  1.17076e-56,  2.43984e-30,  0.000341933])
255562  , -7605.73    , array([ 0.00350934 ,  0.001001   ,  1.17076e-56,  2.43984e-30,  0.000341933])
255563  , -7604.84    , array([ 0.00350934 ,  0.001      ,  1.17193e-56,  2.43984e-30,  0.000341933])
255564  , -7604.84    , array([ 0.00350934 ,  0.001      ,  1.17076e-56,  2.44228e-30,  0.000341933])
255565  , -7612.62    , array([ 0.00350934 ,  0.001      ,  1.17076e-56,  2.43984e-30,  0.000342275])
255566  , -7604.84    , array([ 0.00350934 ,  0.001      ,  1.17076e-56,  2.43984e-30,  0.000341933])
255567  , -7604.84    , array([ 0.00350934 ,  0.001      ,  1.17076e-56,  2.43984e-30,  0.000341933])
255568  , -7596.14    , array([ 0.00351285 ,  0.001      ,  1.17076e-56,  2.43984e-30,  0.000341933])
255569  , -7605.73    , array([ 0.00350934 ,  0.001001   ,  1.17076e-56,  2.43984e-30,  0.000341933])
255570  , -7604.84    , array([ 0.00350934 ,  0.001      ,  1.17193e-56,  2.43984e-30,  0.000341933])
255571  , -7604.84    , array([ 0.00350934 ,  0.001      ,  1.17076e-56,  2.44228e-30,  0.000341933])
255572  , -7612.62    , array([ 0.00350934 ,  0.001      ,  1.17076e-56,  2.43984e-30,  0.000342275])
255573  , -7604.84    , array([ 0.00350934 ,  0.001      ,  1.17076e-56,  2.43984e-30,  0.000341933])
255574  , -7604.84    , array([ 0.00350934 ,  0.001      ,  1.17076e-56,  2.43984e-30,  0.000341933])
255575  , -7596.14    , array([ 0.00351285 ,  0.001      ,  1.17076e-56,  2.43984e-30,  0.000341933])
255576  , -7605.73    , array([ 0.00350934 ,  0.001001   ,  1.17076e-56,  2.43984e-30,  0.000341933])
255577  , -7604.84    , array([ 0.00350934 ,  0.001      ,  1.17193e-56,  2.43984e-30,  0.000341933])
255578  , -7604.84    , array([ 0.00350934 ,  0.001      ,  1.17076e-56,  2.44228e-30,  0.000341933])
255579  , -7612.62    , array([ 0.00350934 ,  0.001      ,  1.17076e-56,  2.43984e-30,  0.000342275])
255580  , -50538.9    , array([ 0.0831121  ,  2.33646    ,  1.17076e-56,  2.43984e-30,  0.00948736 ])
255581  , -50538.9    , array([ 0.0831121  ,  2.33646    ,  1.17076e-56,  2.43984e-30,  0.00948736 ])
255582  , -50535.8    , array([ 0.0831952  ,  2.33646    ,  1.17076e-56,  2.43984e-30,  0.00948736 ])
255583  , -50540.9    , array([ 0.0831121  ,  2.3388     ,  1.17076e-56,  2.43984e-30,  0.00948736 ])
255584  , -50538.9    , array([ 0.0831121  ,  2.33646    ,  1.17193e-56,  2.43984e-30,  0.00948736 ])
255585  , -50538.9    , array([ 0.0831121  ,  2.33646    ,  1.17076e-56,  2.44228e-30,  0.00948736 ])
